sample_id,participant,phase,sample_date,pm_conc_ug_m3,bc_conc_ug_m3,country
1292,m,baseline,10/2/18 20:41,17.85742631,2.55,ghana
1293,m,followup1,10/5/18 10:23,4.602698869,0.76,ghana
1294,m,followup1,10/5/18 09:29,70.79872963,4.88,ghana
1295,m,followup1,10/5/18 08:46,26.86583727,1.85,ghana
1296,m,followup1,10/5/18 09:08,449.7107542,10.29,ghana
1297,m,followup1,10/5/18 10:12,72.61272694,3.93,ghana
1298,m,followup1,10/5/18 10:12,72.61272694,3.93,ghana
1299,m,baseline,10/8/18 09:09,178.8184038,4.03,ghana
1300,m,baseline,10/8/18 09:58,198.236443,5.65,ghana
1301,m,baseline,10/8/18 09:58,198.236443,5.65,ghana
1302,m,followup1,10/8/18 11:04,14.04055615,0.94,ghana
1303,m,followup1,10/8/18 11:04,14.04055615,0.94,ghana
1304,m,baseline,10/10/18 10:53,88.05445444,3.61,ghana
1305,m,baseline,10/10/18 10:53,88.05445444,3.61,ghana
1306,m,baseline,10/8/18 10:40,150.1121704,6.18,ghana
1307,m,baseline,10/8/18 10:40,150.1121704,6.18,ghana
1308,m,followup1,10/8/18 09:56,74.25789962,5.55,ghana
1309,m,followup1,10/8/18 09:56,74.25789962,5.55,ghana
1310,m,baseline,10/8/18 09:09,172.8758224,4.5,ghana
1311,m,baseline,10/5/18 08:21,119.1111073,4.8,ghana
1312,m,baseline,10/10/18 09:33,308.6264071,6.4,ghana
1313,m,followup1,10/5/18 11:52,181.0523816,4.67,ghana
1314,o,followup1,10/8/18 09:04,94.66879967,5.14,ghana
1315,o,followup1,10/8/18 09:04,94.66879967,5.14,ghana
1316,m,followup1,10/10/18 08:44,18.28967182,1.26,ghana
1317,m,followup1,10/10/18 11:21,54.17139946,4.91,ghana
1318,o,baseline,10/10/18 10:08,60.33454344,8.62,ghana
1319,m,baseline,10/10/18 10:08,32.65136043,2.84,ghana
1320,m,baseline,10/10/18 10:08,32.65136043,2.84,ghana
1321,m,baseline,10/10/18 09:13,28.03391715,2.03,ghana
1322,m,followup1,10/11/18 08:38,103.2648917,3.24,ghana
1323,o,followup1,10/15/18 11:20,171.1671436,5.4,ghana
1324,o,followup1,10/15/18 11:20,171.1671436,5.4,ghana
1325,m,followup1,10/12/18 08:59,138.3099561,3.8,ghana
1326,m,followup1,10/12/18 08:59,138.3099561,3.8,ghana
1327,m,followup1,10/17/18 11:15,29.90565961,2.32,ghana
1328,m,followup1,10/17/18 11:15,29.90565961,2.32,ghana
1329,o,followup1,10/12/18 09:46,203.7291752,6.39,ghana
1330,m,followup1,10/12/18 08:55,235.498419,5.18,ghana
1331,m,followup1,10/12/18 09:50,86.00427619,5.28,ghana
1332,m,followup1,10/12/18 09:50,86.00427619,5.28,ghana
1333,m,followup1,10/15/18 11:20,201.812953,4.28,ghana
1334,m,followup1,10/12/18 09:52,31.27533882,1.99,ghana
1335,m,followup1,10/12/18 09:52,31.27533882,1.99,ghana
1336,m,followup1,10/12/18 08:55,246.8797789,6.65,ghana
1337,m,followup1,10/12/18 08:55,246.8797789,6.65,ghana
1338,m,followup1,10/12/18 09:46,88.62512118,4.46,ghana
1339,m,followup1,10/12/18 09:46,88.62512118,4.46,ghana
1340,o,baseline,10/15/18 09:29,112.2442829,4.52,ghana
1341,o,baseline,10/15/18 09:29,112.2442829,4.52,ghana
1342,m,baseline,10/19/18 09:09,184.7196091,4.02,ghana
1343,m,baseline,10/19/18 09:09,184.7196091,4.02,ghana
1344,o,followup1,10/12/18 09:55,27.80030117,1.7,ghana
1345,m,baseline,10/15/18 07:39,126.6762492,3.86,ghana
1346,o,baseline,10/15/18 07:40,45.26663791,2.77,ghana
1347,m,baseline,10/15/18 11:14,672.3731844,4.46,ghana
1348,m,followup1,10/17/18 09:03,411.7681595,3.5,ghana
1349,m,baseline,10/15/18 11:14,536.8903664,4.45,ghana
1350,m,baseline,10/15/18 11:14,536.8903664,4.45,ghana
1351,m,baseline,10/15/18 07:40,28.67192777,2.16,ghana
1352,m,baseline,10/15/18 09:42,146.3821168,3.38,ghana
1353,m,baseline,10/15/18 09:42,146.3821168,3.38,ghana
1354,m,baseline,10/15/18 09:31,69.38511107,3.46,ghana
1355,m,baseline,10/17/18 09:51,187.0245955,3.14,ghana
1356,m,baseline,10/15/18 21:02,253.5999935,17.4,ghana
1357,m,followup1,10/17/18 11:44,14.88484,0.97,ghana
1358,m,baseline,10/15/18 21:02,143.9574169,5.14,ghana
1359,m,baseline,10/15/18 21:02,143.9574169,5.14,ghana
1360,o,baseline,10/19/18 10:41,108.5227703,4.89,ghana
1361,m,baseline,10/19/18 10:02,320.588671,9.1,ghana
1362,m,baseline,10/17/18 10:18,22.23088057,2.04,ghana
1363,o,followup1,10/19/18 09:55,26.22669922,2.76,ghana
1364,m,baseline,10/19/18 10:41,86.14833696,2.89,ghana
1365,m,baseline,10/19/18 10:41,86.14833696,2.89,ghana
1366,m,baseline,10/19/18 10:41,102.310753,3.51,ghana
1367,m,baseline,10/24/18 09:21,156.2878941,3.98,ghana
1368,m,baseline,10/24/18 08:50,67.1447952,3.34,ghana
1369,m,baseline,10/24/18 08:50,67.1447952,3.34,ghana
1370,m,followup1,10/24/18 08:42,26.91106595,1.05,ghana
1371,m,baseline,10/19/18 11:01,313.6862842,7.81,ghana
1372,m,followup1,10/19/18 11:37,6.985000294,0.93,ghana
1373,m,followup1,10/19/18 08:47,45.47868061,4.91,ghana
1374,m,followup1,10/19/18 09:55,17.49180023,0.87,ghana
1375,m,followup1,10/19/18 09:55,17.49180023,0.87,ghana
1376,m,followup1,10/24/18 10:56,13.99344019,0.82,ghana
1377,m,baseline,10/22/18 09:04,244.8852033,4.81,ghana
1378,o,baseline,10/22/18 11:50,183.2077671,7.8,ghana
1379,m,followup1,10/22/18 09:36,150.0846824,7.32,ghana
1380,o,followup1,10/22/18 08:59,56.25693323,2.6,ghana
1381,m,baseline,10/22/18 10:26,101.595785,3.34,ghana
1382,m,baseline,10/22/18 10:26,101.595785,3.34,ghana
1383,m,followup1,10/22/18 11:08,19.985767,0.77,ghana
1384,m,followup1,10/22/18 11:08,19.985767,0.77,ghana
1385,m,followup1,10/22/18 08:59,80.37502039,3.03,ghana
1386,m,followup1,10/22/18 08:59,80.37502039,3.03,ghana
1387,o,followup1,10/22/18 09:36,114.4718283,5.6,ghana
1388,o,followup1,10/22/18 09:36,114.4718283,5.6,ghana
1389,m,followup2,10/20/18 13:25,-2.336159762,0.16,ghana
1390,o,followup2,10/20/18 13:25,9.190182205,0.12,ghana
1391,o,followup2,10/20/18 13:25,9.190182205,0.12,ghana
1392,m,baseline,10/24/18 11:30,155.8571702,5.97,ghana
1393,m,baseline,10/24/18 11:30,155.8571702,5.97,ghana
1394,m,followup1,10/24/18 09:25,21.89907638,1.14,ghana
1395,m,followup1,10/24/18 09:44,33.42490605,1.46,ghana
1396,m,baseline,10/24/18 08:28,187.9049819,5.21,ghana
1397,m,baseline,10/29/18 12:24,346.3297654,9.37,ghana
1398,m,followup1,10/26/18 08:47,57.72487784,2.39,ghana
1399,m,baseline,10/26/18 09:39,98.13229234,5.05,ghana
1400,m,followup1,10/29/18 10:51,55.32398243,1.57,ghana
1401,o,baseline,10/26/18 09:39,171.4656733,5.71,ghana
1402,m,followup1,10/26/18 10:18,17.14656733,0.49,ghana
1403,m,baseline,10/26/18 10:56,136.6848141,6.33,ghana
1404,m,followup1,10/26/18 09:32,112.9815195,3.28,ghana
1405,m,followup1,10/26/18 09:32,112.9815195,3.28,ghana
1406,m,followup1,10/29/18 11:29,15.05849647,0.46,ghana
1407,m,baseline,10/26/18 10:56,135.3009666,6,ghana
1408,m,followup2,10/30/18 09:39,17.2330995,0.98,ghana
1409,m,followup2,10/30/18 09:39,17.2330995,0.98,ghana
1410,m,followup1,10/30/18 07:30,19.40086699,0.24,ghana
1411,m,baseline,10/29/18 10:48,90.00917182,4.02,ghana
1412,m,baseline,10/29/18 10:48,90.00917182,4.02,ghana
1413,m,baseline,10/29/18 09:13,217.7690258,4.3,ghana
1414,m,baseline,10/29/18 09:44,121.3318229,6.45,ghana
1415,m,baseline,10/29/18 11:30,224.2338481,3.74,ghana
1416,m,baseline,10/29/18 10:09,135.7253761,4.26,ghana
1417,o,baseline,10/29/18 11:30,396.2867888,3.95,ghana
1418,o,baseline,10/29/18 11:30,396.2867888,3.95,ghana
1419,o,followup2,10/30/18 09:57,107.0108838,6.77,ghana
1420,m,followup1,10/29/18 10:16,260.9126626,5.35,ghana
1421,m,followup1,10/27/18 15:33,13.62759861,0.14,ghana
1422,o,followup1,10/29/18 10:16,200.9097395,4.91,ghana
1423,o,followup1,10/29/18 10:16,200.9097395,4.91,ghana
1424,o,baseline,10/29/18 12:24,247.4558324,7.82,ghana
1425,o,baseline,10/29/18 12:24,247.4558324,7.82,ghana
1426,m,followup1,10/30/18 07:30,12.67841264,0.33,ghana
1427,m,followup1,10/30/18 11:38,36.76660991,2.56,ghana
1428,m,followup1,10/30/18 10:54,35.04239643,2.26,ghana
1429,m,followup1,10/30/18 10:54,40.47464813,2.04,ghana
1430,m,followup1,11/5/18 09:06,26.00368307,1.66,ghana
1431,m,followup1,11/5/18 09:06,26.00368307,1.66,ghana
1432,m,followup2,11/5/18 08:40,34.80839045,1.4,ghana
1433,m,followup2,11/5/18 08:40,34.80839045,1.4,ghana
1434,o,followup1,11/5/18 09:16,257.4529552,5.22,ghana
1435,m,baseline,11/7/18 10:45,117.3688212,3.65,ghana
1436,m,followup2,11/5/18 09:50,27.09351385,2.25,ghana
1437,m,followup2,11/5/18 10:34,181.5139939,5.7,ghana
1438,m,followup2,11/5/18 10:34,154.82841,4.76,ghana
1439,m,followup2,11/5/18 10:34,154.82841,4.76,ghana
1440,m,followup1,11/5/18 10:05,328.5712221,5.66,ghana
1441,m,followup1,11/9/18 13:34,21.13198569,0.78,ghana
1442,m,followup1,11/5/18 10:27,56.66450738,2.22,ghana
1443,m,followup1,11/5/18 10:27,112.2087938,4.74,ghana
1444,m,baseline,11/7/18 14:41,24.00519427,1.97,ghana
1445,m,baseline,11/7/18 11:45,272.8286748,5.29,ghana
1446,m,followup1,11/5/18 09:16,188.7106536,4.09,ghana
1447,m,followup2,11/5/18 12:08,70.20278073,3.51,ghana
1448,m,followup1,11/5/18 11:27,11.48772776,0.71,ghana
1449,m,baseline,11/7/18 09:48,189.0236066,6.42,ghana
1450,m,baseline,11/7/18 09:48,189.0236066,6.42,ghana
1451,m,baseline,11/7/18 10:40,24.08441933,1.37,ghana
1452,m,baseline,11/7/18 09:59,176.380062,5.95,ghana
1453,o,baseline,11/7/18 10:40,121.4290499,5.69,ghana
1454,o,baseline,11/7/18 10:40,121.4290499,5.69,ghana
1455,m,baseline,11/7/18 11:38,32.00692569,2.4,ghana
1456,m,baseline,11/7/18 11:38,32.00692569,2.4,ghana
1457,m,baseline,11/9/18 09:38,321.2391632,4.83,ghana
1458,m,baseline,11/6/18 22:15,44.58107507,2.64,ghana
1459,o,baseline,11/7/18 14:41,39.78157575,2.06,ghana
1460,o,baseline,11/7/18 14:41,39.78157575,2.06,ghana
1461,o,baseline,11/7/18 11:45,309.5411685,4.79,ghana
1462,m,baseline,11/9/18 10:23,296.5209189,5.49,ghana
1463,m,baseline,11/9/18 10:23,296.5209189,5.49,ghana
1464,m,baseline,11/9/18 08:48,482.6959991,4.28,ghana
1465,m,baseline,11/9/18 10:54,41.43997193,2.16,ghana
1466,m,baseline,11/9/18 10:39,256.1166774,3.8,ghana
1467,m,baseline,11/9/18 12:14,85.53938822,3.07,ghana
1468,m,followup1,11/9/18 09:07,30.06688146,1.31,ghana
1469,o,baseline,11/9/18 09:41,233.2754167,4.12,ghana
1470,o,followup1,11/9/18 07:39,160.8480292,10.36,ghana
1471,o,followup1,11/9/18 13:34,176.1158535,4.21,ghana
1472,m,baseline,11/9/18 11:48,53.72591098,4.29,ghana
1473,m,baseline,11/9/18 10:54,40.74583505,2.1,ghana
1474,m,baseline,11/10/18 18:13,209.9016028,26.25,ghana
1475,m,baseline,11/12/18 10:45,54.71583564,2.45,ghana
1476,m,baseline,11/12/18 10:45,54.71583564,2.45,ghana
1477,m,baseline,11/12/18 09:51,70.19115776,3.1,ghana
1478,m,baseline,11/12/18 09:51,70.19115776,3.1,ghana
1479,o,baseline,11/10/18 18:13,232.061836,15.53,ghana
1480,o,baseline,11/14/18 11:56,34.28949795,3.29,ghana
1481,m,baseline,11/14/18 10:58,51.30928068,4.02,ghana
1482,m,baseline,11/14/18 11:21,126.7919141,13.02,ghana
1483,m,baseline,11/14/18 11:21,126.7919141,13.02,ghana
1484,m,followup1,11/12/18 07:44,363.6288972,5.26,ghana
1485,m,baseline,11/14/18 12:10,205.9707744,9.17,ghana
1486,m,baseline,11/14/18 12:10,205.9707744,9.17,ghana
1487,m,followup1,11/12/18 09:39,21.82668274,1.66,ghana
1488,m,followup2,11/12/18 11:08,31.64452494,1.32,ghana
1489,m,followup2,11/12/18 11:08,31.64452494,1.32,ghana
1490,m,baseline,11/12/18 10:39,118.8047059,5.49,ghana
1491,m,followup1,11/12/18 08:53,211.2730529,4.62,ghana
1492,m,followup1,11/12/18 08:53,211.2730529,4.62,ghana
1493,m,followup1,11/14/18 08:49,57.82092589,3.61,ghana
1494,m,followup1,11/14/18 08:49,57.82092589,3.61,ghana
1495,m,baseline,11/14/18 11:59,40.95162209,2.39,ghana
1496,o,baseline,11/14/18 12:10,105.0870491,8.42,ghana
1497,o,baseline,11/14/18 12:10,105.0870491,8.42,ghana
1498,m,baseline,11/14/18 10:58,48.73174663,4.16,ghana
1499,m,followup2,11/14/18 10:08,15.28781367,1.49,ghana
1500,m,baseline,11/14/18 10:06,338.0156072,5.71,ghana
1501,m,baseline,11/16/18 09:44,143.6348894,5.1,ghana
1502,m,baseline,11/13/18 13:20,280.8111229,7.92,ghana
1503,m,baseline,11/13/18 13:20,280.8111229,7.92,ghana
1504,m,followup2,11/16/18 11:08,85.14992908,4.26,ghana
1505,m,followup2,11/16/18 11:08,85.14992908,4.26,ghana
1506,m,followup1,11/13/18 13:20,21.02543786,1.52,ghana
1507,m,followup2,11/21/18 11:40,56.94877748,5.69,ghana
1508,o,followup1,11/16/18 09:01,227.3717718,7.05,ghana
1509,m,baseline,11/16/18 10:31,72.29944096,4.97,ghana
1510,m,baseline,11/16/18 10:31,72.29944096,4.97,ghana
1511,m,followup2,11/16/18 08:15,20.74649341,1.6,ghana
1512,m,baseline,11/16/18 09:56,30.52397933,2.94,ghana
1513,m,baseline,11/16/18 09:56,30.52397933,2.94,ghana
1514,m,baseline,11/16/18 09:56,41.22926021,3.57,ghana
1515,m,baseline,11/16/18 11:35,153.9503034,5.49,ghana
1516,m,baseline,11/16/18 11:35,153.9503034,5.49,ghana
1517,o,baseline,11/16/18 10:31,59.17426376,3.04,ghana
1518,o,baseline,11/16/18 11:35,121.890022,8.33,ghana
1519,o,baseline,11/16/18 11:35,121.890022,8.33,ghana
1520,m,baseline,11/16/18 09:21,233.6062097,7.31,ghana
1521,o,baseline,11/21/18 13:42,61.08689726,7.48,ghana
1522,m,baseline,11/16/18 10:41,189.4378161,6.82,ghana
1523,m,baseline,11/16/18 10:41,189.4378161,6.82,ghana
1524,m,followup1,11/19/18 07:40,62.11703044,3.46,ghana
1525,m,followup2,11/19/18 09:45,81.4916701,5.75,ghana
1526,m,followup2,11/19/18 09:45,81.4916701,5.75,ghana
1527,m,followup1,11/19/18 07:36,262.5070036,6.2,ghana
1528,m,followup1,11/19/18 07:36,262.5070036,6.2,ghana
1529,m,baseline,11/19/18 09:20,79.10654804,3.06,ghana
1530,m,baseline,11/19/18 10:28,53.01881649,4.17,ghana
1531,m,followup1,11/19/18 12:47,99.78993241,6,ghana
1532,m,followup1,11/19/18 12:47,99.78993241,6,ghana
1533,o,followup1,11/19/18 10:37,36.76072882,2.44,ghana
1534,m,followup1,11/19/18 11:15,86.72743527,3.67,ghana
1535,m,followup1,11/19/18 11:57,67.95099343,4.66,ghana
1536,m,followup1,11/19/18 11:57,67.95099343,4.66,ghana
1537,o,baseline,11/19/18 09:34,17.60998807,1.84,ghana
1538,m,followup1,11/19/18 10:37,26.95644717,1.25,ghana
1539,m,followup1,11/19/18 10:37,26.95644717,1.25,ghana
1540,m,baseline,11/21/18 11:14,167.7208252,6.66,ghana
1541,m,baseline,11/21/18 11:14,167.7208252,6.66,ghana
1542,m,followup1,11/19/18 11:05,95.98273698,4.6,ghana
1543,m,baseline,11/21/18 09:49,51.39551477,3.35,ghana
1544,m,baseline,11/21/18 09:49,51.39551477,3.35,ghana
1545,m,followup1,11/21/18 10:36,161.0944604,7.11,ghana
1546,m,followup2,11/21/18 08:56,45.02540472,2.56,ghana
1547,m,followup2,11/21/18 08:56,45.02540472,2.56,ghana
1548,m,followup2,11/21/18 11:29,23.44038884,1.09,ghana
1549,o,baseline,11/21/18 09:49,135.9542553,6.27,ghana
1550,m,followup1,11/20/18 17:37,78.52530263,3.94,ghana
1551,m,followup1,11/23/18 12:16,84.50644714,6.98,ghana
1552,m,followup1,11/23/18 12:16,84.50644714,6.98,ghana
1553,m,followup1,11/21/18 12:04,6.915497803,0.61,ghana
1554,o,followup1,11/21/18 10:36,272.9960964,5.1,ghana
1555,o,followup1,11/21/18 10:36,272.9960964,5.1,ghana
1556,m,followup2,11/23/18 12:15,17.37518823,1.54,ghana
1557,m,followup2,11/21/18 11:29,32.05965539,0.94,ghana
1558,m,followup2,11/21/18 11:29,32.05965539,0.94,ghana
1559,m,baseline,11/23/18 11:23,90.60329177,5.51,ghana
1560,m,followup2,11/23/18 08:49,38.74197376,3.33,ghana
1561,o,followup2,11/23/18 09:36,35.84897405,3.92,ghana
1562,o,followup2,11/23/18 09:36,35.84897405,3.92,ghana
1563,m,followup2,11/23/18 09:36,21.06083422,2.07,ghana
1564,m,baseline,11/23/18 11:23,86.87594116,5.7,ghana
1565,o,baseline,11/23/18 11:23,251.0395089,7.04,ghana
1566,o,baseline,11/23/18 10:23,104.7539307,6.59,ghana
1567,m,followup2,11/23/18 11:53,131.2661775,8.11,ghana
1568,m,followup2,11/23/18 11:53,131.2661775,8.11,ghana
1569,m,baseline,11/23/18 12:55,453.9304675,8.58,ghana
1570,m,followup2,11/23/18 11:53,126.7919141,7.82,ghana
1571,m,baseline,11/23/18 08:54,258.9018114,4.72,ghana
1572,m,followup1,11/26/18 09:05,132.4930741,6.05,ghana
1573,m,followup1,11/26/18 09:05,132.4930741,6.05,ghana
1574,m,followup1,11/28/18 09:38,36.34026297,2.82,ghana
1575,m,followup1,11/26/18 10:37,91.32351494,5.57,ghana
1576,m,followup2,11/24/18 16:23,225.0942582,7.15,ghana
1577,m,followup2,11/24/18 16:23,225.0942582,7.15,ghana
1578,o,baseline,11/26/18 09:55,189.873191,5.46,ghana
1579,m,baseline,11/26/18 12:19,126.4745071,6.94,ghana
1580,m,baseline,11/26/18 12:19,126.4745071,6.94,ghana
1581,m,baseline,11/28/18 10:06,148.5958859,4.53,ghana
1582,o,followup1,11/28/18 12:00,2.297545551,0.49,ghana
1583,o,followup1,11/28/18 12:00,2.297545551,0.49,ghana
1584,m,followup1,11/26/18 08:56,9.313333725,0.5,ghana
1585,m,followup1,11/26/18 08:56,9.313333725,0.5,ghana
1586,m,baseline,11/26/18 09:52,182.3358765,6.51,ghana
1587,m,baseline,11/26/18 09:52,182.3358765,6.51,ghana
1588,m,followup1,11/28/18 12:00,-1.143104489,-0.18,ghana
1589,m,followup2,11/26/18 10:51,37.88797434,2.57,ghana
1590,m,followup1,11/26/18 08:56,3.521997614,0.48,ghana
1591,m,followup2,11/23/18 20:22,93.98496241,5.6,ghana
1592,o,baseline,11/26/18 12:19,105.6599284,5.54,ghana
1593,o,baseline,11/26/18 12:19,105.6599284,5.54,ghana
1594,m,baseline,11/26/18 10:51,217.1898529,8.02,ghana
1595,m,followup1,11/23/18 20:22,12.95776749,1.08,ghana
1596,m,followup2,11/28/18 09:16,22.63400223,1.71,ghana
1597,m,followup2,11/26/18 20:36,43.0021381,3.49,ghana
1598,m,followup1,11/28/18 09:21,169.6289563,5.59,ghana
1599,m,followup1,11/28/18 09:21,169.6289563,5.59,ghana
1600,m,followup1,11/28/18 12:30,19.56147019,2.04,ghana
1601,m,followup1,11/28/18 12:30,19.56147019,2.04,ghana
1602,m,baseline,12/3/18 10:27,79.0309565,6.71,ghana
1603,m,baseline,11/28/18 10:54,189.6526369,5.47,ghana
1604,m,baseline,12/3/18 10:27,77.4800407,6.96,ghana
1605,m,baseline,11/28/18 09:11,155.8785858,5.73,ghana
1606,o,baseline,11/28/18 09:11,196.0578672,5.88,ghana
1607,o,baseline,11/28/18 09:11,196.0578672,5.88,ghana
1608,m,baseline,11/28/18 10:28,136.7039603,5.14,ghana
1609,o,baseline,11/30/18 09:27,59.73618433,5.14,ghana
1610,m,followup1,12/3/18 13:51,127.206037,10.1,ghana
1611,m,baseline,11/30/18 09:27,35.16058327,4.08,ghana
1612,m,baseline,12/3/18 13:04,170.8463324,8.61,ghana
1613,m,baseline,12/3/18 13:04,170.8463324,8.61,ghana
1614,m,baseline,12/3/18 11:34,190.4920969,4.99,ghana
1615,m,followup1,11/26/18 20:35,17.26012076,1.57,ghana
1616,m,followup2,12/5/18 11:29,10.40776666,1.59,ghana
1617,m,baseline,12/3/18 12:29,95.41628791,5.31,ghana
1618,o,followup2,11/30/18 10:28,32.27232308,2.46,ghana
1619,o,followup2,11/30/18 10:28,32.27232308,2.46,ghana
1620,m,followup2,11/30/18 10:09,20.99016028,1.39,ghana
1621,m,followup1,11/29/18 13:56,247.2174433,5.3,ghana
1622,m,followup1,11/29/18 13:56,247.2174433,5.3,ghana
1623,m,followup1,12/3/18 08:56,129.6568668,5.9,ghana
1624,m,followup1,11/29/18 17:29,53.10688762,3.86,ghana
1625,m,followup1,11/29/18 17:29,60.03387296,3.89,ghana
1626,m,followup1,11/30/18 12:04,237.7657337,8.84,ghana
1627,m,followup1,12/5/18 09:01,32.48783108,1.8,ghana
1628,m,followup1,12/5/18 10:11,99.46006527,6.76,ghana
1629,m,followup2,11/29/18 17:25,164.0706293,8.17,ghana
1630,m,followup2,11/29/18 17:25,164.0706293,8.17,ghana
1631,m,followup2,11/30/18 10:25,25.61166774,2.03,ghana
1632,m,followup1,12/3/18 09:47,36.08916819,2.26,ghana
1633,m,followup1,12/3/18 09:47,36.08916819,2.26,ghana
1634,m,baseline,12/3/18 12:20,198.236443,7.11,ghana
1635,o,baseline,12/3/18 12:20,180.7486024,9.92,ghana
1636,m,followup2,12/5/18 11:37,441.7518738,0.29,ghana
1637,m,followup1,11/30/18 10:43,174.6490521,6.17,ghana
1638,m,followup1,11/30/18 10:43,174.6490521,6.17,ghana
1639,m,baseline,11/29/18 17:25,149.9502546,6.28,ghana
1640,m,followup1,12/3/18 08:57,20.58384669,0.92,ghana
1641,m,followup1,12/3/18 08:57,20.58384669,0.92,ghana
1642,m,baseline,12/3/18 11:34,80.86934151,4.42,ghana
1643,m,baseline,12/3/18 11:34,80.86934151,4.42,ghana
1644,m,baseline,12/12/18 12:46,131.3308542,7.21,ghana
1645,m,baseline,12/7/18 08:04,172.2565993,7.71,ghana
1646,m,baseline,12/5/18 10:04,54.37133732,3.94,ghana
1647,m,followup1,12/7/18 09:15,47.65101789,2.78,ghana
1648,o,followup1,12/5/18 08:58,26.45357378,1.2,ghana
1649,m,baseline,12/5/18 11:55,209.7005476,10.57,ghana
1650,m,baseline,12/5/18 11:23,235.1971334,9.78,ghana
1651,m,baseline,12/5/18 11:23,235.1971334,9.78,ghana
1652,o,followup2,12/4/18 11:21,116.0933996,7.53,ghana
1653,m,followup1,12/7/18 09:15,48.37913192,3.55,ghana
1654,m,followup1,12/7/18 09:15,48.37913192,3.55,ghana
1655,m,followup1,12/10/18 12:27,54.35167034,3.48,ghana
1656,m,baseline,12/5/18 11:47,215.8120208,6.56,ghana
1657,m,baseline,12/5/18 11:47,215.8120208,6.56,ghana
1658,m,followup1,12/5/18 09:53,15.28781367,0.92,ghana
1659,o,followup2,12/12/18 10:12,2.344038884,0.15,ghana
1660,m,followup1,12/10/18 12:29,8.217994434,0.5,ghana
1661,m,baseline,12/10/18 09:20,231.6691764,5.28,ghana
1662,m,baseline,12/10/18 09:20,231.6691764,5.28,ghana
1663,m,followup2,12/7/18 08:50,46.94449539,3.46,ghana
1664,o,baseline,12/7/18 11:01,109.4874875,6.63,ghana
1665,o,baseline,12/7/18 11:01,109.4874875,6.63,ghana
1666,m,followup2,12/12/18 09:42,336.5904233,4.19,ghana
1667,m,baseline,12/4/18 12:16,210.0362312,9.58,ghana
1668,o,baseline,12/10/18 09:50,28.70943322,2.06,ghana
1669,m,followup2,12/6/18 07:19,141.9784738,7.05,ghana
1670,m,baseline,12/7/18 11:01,90.55089637,5.74,ghana
1671,m,baseline,12/7/18 11:01,90.55089637,5.74,ghana
1672,m,followup2,12/10/18 12:10,152.5058398,4.5,ghana
1673,m,followup1,12/14/18 10:21,67.1447952,4.85,ghana
1674,o,baseline,12/6/18 07:19,471.6975499,3.3,ghana
1675,o,baseline,12/6/18 07:19,471.6975499,3.3,ghana
1676,o,followup2,12/10/18 12:10,157.3601953,5.95,ghana
1677,o,followup2,12/10/18 12:10,157.3601953,5.95,ghana
1678,m,followup1,12/10/18 11:14,164.017057,3.46,ghana
1679,m,baseline,12/10/18 09:47,7.079872963,0.64,ghana
1680,m,followup2,12/12/18 08:46,192.3365488,4.8,ghana
1681,m,followup2,12/10/18 10:37,256.6181646,6.1,ghana
1682,m,followup2,12/10/18 12:31,14.98357857,0.7,ghana
1683,o,baseline,12/10/18 13:30,159.9340507,3.04,ghana
1684,o,baseline,12/10/18 13:30,159.9340507,3.04,ghana
1685,m,followup1,12/10/18 09:51,11.64166716,0.41,ghana
1686,m,followup1,12/10/18 10:40,70.08479287,2.45,ghana
1687,m,followup2,12/12/18 10:15,3.558059023,-0.01,ghana
1688,m,followup2,12/12/18 10:15,3.558059023,-0.01,ghana
1689,m,baseline,12/10/18 13:34,179.0682286,4.32,ghana
1690,o,followup2,12/12/18 08:49,183.0186494,4.6,ghana
1691,o,followup2,12/12/18 08:49,183.0186494,4.6,ghana
